"ID","Position","Company","City","State","Skills","Type","Salary"
102.0,"Data Scientist","Pinterest","San Francisco","CA","Hadoop","Signing Salary"," 28000"
103.0,"Principal Software Architect - Data Science & ML","GE","San Ramon","CA","Optimization","Signing Salary"," 12000"
104.0,"Principal Software Architect - Data Science & ML","GE","San Ramon","CA","Optimization","Signing Salary"," 12000"
105.0,"Data Scientist, Global Patents","Google","San Francisco","CA","Algorithms","Signing Salary"," 24000"
106.0,"Sr. Data Scientist","Amazon","Seattle","WA","Product Management","Signing Salary"," 39000"
107.0,"Principal Data Scientist","Verizon","Palo Alto","CA","Hadoop","Signing Salary"," 28000"
108.0,"Sr Data Scientist","Tmobile","Bellevue","WA","Data Mining","Signing Salary"," 18000"
109.0,"Software Development Mgr - Advertising Analytics and Data Science","Amazon","Seattle","WA","Hadoop","Signing Salary"," 40000"
110.0,"Senior Manager, Data Science","Autodesk","San Francisco","CA","Product Management","Signing Salary"," 16000"
111.0,"Director of Data Science","FireEye","San Francisco","CA","Hadoop","Signing Salary"," 17000"
112.0,"Data Scientist, State Street Global Exchange, Vice President","State Street Corporation","New York","NY","Distributed Systems","Signing Salary"," 15000"
113.0,"Lead Data Scientist","Activision","Santa Monica","CA","Game Development","Signing Salary"," 16000"
114.0,"Data Scientist","Google","Mountain View","CA","Data Mining","Signing Salary"," 24000"
115.0,"Data Scientist","Groupon","Palo Alto","CA","Big Data","Signing Salary"," 25000"
116.0,"Senior Software Engineer, Data Science","Marin Software","San Francisco","CA","Distributed Systems","Signing Salary"," 22000"
117.0,"Data Scientist - HIT","Amazon","Seattle","WA","Data Mining","Signing Salary"," 38000"
118.0,"Principal Data Scientist","Lending Club","San Francisco","CA","Big Data","Signing Salary"," 19000"
119.0,"Senior Data Scientist","Square","San Francisco","CA","Machine Learning","Signing Salary"," 24000"
120.0,"Senior Data Scientist","Square","San Francisco","CA","Machine Learning","Signing Salary"," 24000"
121.0,"Corporate - Firmwide Forecasting & Analysis - Data Scientist/Engineer, Vice President","JPMorgan Chase","New York","NY","Hadoop","Signing Salary"," 25000"
122.0,"Data Science Engineer","Salesforce","San Francisco","CA","Distributed Systems","Signing Salary"," 35000"
123.0,"Sr Spatial Data Scientist - Apple...","Apple","Cupertino","CA","Machine Learning","Signing Salary"," 30000"
124.0,"Data Scientist, Search Efficiency","Amazon","Palo Alto","CA","Distributed Systems","Signing Salary"," 38000"
125.0,"Principal Data Scientist","Nordstrom","Seattle","WA","Hadoop","Signing Salary"," 17000"
126.0,"Principal Data Scientist","Nordstrom","Seattle","WA","Hadoop","Signing Salary"," 17000"
127.0,"Data Scientist II","Expedia","Bellevue","WA","Data Mining","Signing Salary"," 20000"
128.0,"Sr Data Scientist","Tmobile","Bellevue","WA","Hadoop","Signing Salary"," 18000"
129.0,"Data Scientist","Amazon","Seattle","WA","Big Data","Signing Salary"," 38000"
130.0,"Senior Data Scientist","Adobe","San Jose","CA","Product Management","Signing Salary"," 15000"
131.0,"Legal- Firmwide Initiatives Team OLO Data Scientist- VP","JPMorgan Chase","New York","NY","Information Retrieval","Signing Salary"," 17000"
132.0,"Sr. Data Scientist","Amazon","Seattle","WA","Data Mining","Signing Salary"," 39000"
133.0,"Lead Data Scientist","Activision","Boulder","CO","Game Development","Signing Salary"," 14000"
134.0,"Senior Software Engineer, Data Services","Quantcast","San Francisco","CA","Big Data","Signing Salary"," 27000"
135.0,"ITSM Data Scientist","Servicenow - The Enterprise It Cloud Company","Santa Clara","CA","Product Management","Signing Salary"," 16000"
136.0,"Data Science Engineer","Castlight Health","San Francisco","CA","Scalability","Signing Salary"," 33000"
137.0,"Data Science Engineer","Castlight Health","San Francisco","CA","Scalability","Signing Salary"," 33000"
138.0,"Senior Data Scientist","Intuit","Mountain View","CA","Product Management","Signing Salary"," 16000"
139.0,"Senior Software Engineer - Data Collection and Processing","Akamai Technologies","Cambridge","MA","Distributed Systems","Signing Salary"," 15000"
140.0,"Data Scientist","Smule","San Francisco","CA","Hadoop","Signing Salary"," 12000"
141.0,"Chief Data Scientist, Brilliant Manufacturing Job","GE","Seattle","WA","Product Management","Signing Salary"," 13000"
142.0,"Lead Data Scientist","Yodle","New York","NY","C++","Signing Salary"," 12000"
143.0,"Lead Data Scientist","Yodle","New York","NY","C++","Signing Salary"," 12000"
144.0,"Senior Data Scientist","Akamai Technologies","Santa Clara","CA","Hadoop","Signing Salary"," 18000"
145.0,"Senior Data Scientist","Zillow","Seattle","WA","Big Data","Signing Salary"," 19000"
146.0,"Data Scientist","Credit Karma","San Francisco","CA","Product Management","Signing Salary"," 16000"
147.0,"Senior Data Scientist","TripAdvisor","Needham","MA","Optimization","Signing Salary"," 15000"
148.0,"Senior Data Scientist Job","SAP","San Francisco","CA","Hadoop","Signing Salary"," 17000"
149.0,"Senior Data Scientist","SAP","San Francisco","CA","Hadoop","Signing Salary"," 17000"
150.0,"Principal Data Scientist - 39251BR","Aetna","Wellesley","MA","Hadoop","Signing Salary"," 14000"
151.0,"Legal- Firmwide Initiatives Team OLO Data Scientist- VP","JPMorgan Chase","New York","NY","Data Mining","Signing Salary"," 17000"
152.0,"Data Scientist (All Levels)","Lyft","San Francisco","CA","Optimization","Signing Salary"," 28000"
153.0,"Data Scientist (All Levels) (Seattle)","Lyft","Seattle","WA","Optimization","Signing Salary"," 28000"
154.0,"Sr. Data Software Engineer","Castlight Health","San Jose","CA","Distributed Systems","Signing Salary"," 16000"
155.0,"Senior Data Scientist, Search and Local","Trulia","San Francisco","CA","Hadoop","Signing Salary"," 20000"
156.0,"Senior Data Scientist","Quantifind","Menlo Park","CA","Algorithms","Signing Salary"," 13000"
157.0,"Data Scientist","Akamai Technologies","Cambridge","MA","Distributed Systems","Signing Salary"," 14000"
158.0,"Data Scientist, Cash","Square","San Francisco","CA","Machine Learning","Signing Salary"," 24000"
159.0,"Data Scientist","Square","San Francisco","CA","Machine Learning","Signing Salary"," 24000"
160.0,"Data Scientist, Cash","Square","San Francisco","CA","Machine Learning","Signing Salary"," 24000"
161.0,"Director, Data Scientist","Fitbit","San Francisco","CA","Data Mining","Signing Salary"," 17000"
162.0,"Principal Data Scientist","Walmart","San Bruno","CA","Hadoop","Signing Salary"," 16000"
163.0,"Product Manager - Audience Science","eBay","Brisbane","CA","Product Management","Signing Salary"," 25000"
164.0,"Principal Data Scientist - Adaptive Intelligent Applications","Oracle","Redwood Shores","CA","Data Mining","Signing Salary"," 15000"
165.0,"Principal Data Scientist - Adaptive Intelligent Applications","Oracle","Redwood Shores","CA","Data Mining","Signing Salary"," 15000"
166.0,"Data Scientist - Business Operations","Groupon","Palo Alto","CA","Hadoop","Signing Salary"," 25000"
167.0,"Senior Data Scientist - SAP...","SAP","Palo Alto","CA","Algorithms","Signing Salary"," 17000"
168.0,"Data Scientist","WalmartLabs","San Bruno","CA","Hadoop","Signing Salary"," 19000"
169.0,"Data Scientist","WalmartLabs","San Bruno","CA","Hadoop","Signing Salary"," 19000"
170.0,"Senior Software Engineer - Data","ShareThis","Palo Alto","CA","Hadoop","Signing Salary"," 18000"
171.0,"CIB-Rapid Prototyping Data Scientist","","New York","NY","Data Mining","Signing Salary"," 17000"
172.0,"Infrastructure Data Scientist & Strategy Analyst","Facebook","Menlo Park","CA","Python","Signing Salary"," 40000"
173.0,"Sr. Data Scientist","Amazon","Seattle","WA","Product Management","Signing Salary"," 39000"
174.0,"Data Scientist","Amazon","Seattle","WA","Hadoop","Signing Salary"," 38000"
175.0,"Data Scientist","Amazon","Seattle","WA","Hadoop","Signing Salary"," 38000"
176.0,"Senior Data Science Engineer","Lattice Engines","San Mateo","CA","Scalability","Signing Salary"," 32000"
177.0,"Data Analyst","Microsoft","Bellevue","WA","Android","Signing Salary"," 18000"
178.0,"Data Analyst","Microsoft","San Francisco","CA","Android","Signing Salary"," 18000"
179.0,"Senior Manager, Data Science","GE","San Ramon","CA","Hadoop","Signing Salary"," 12000"
180.0,"Sr Data Scientist","Tesla Motors","Fremont","CA","Hadoop","Signing Salary"," 24000"
181.0,"Director, Data Science","FireEye","San Francisco","CA","Technical Leadership","Signing Salary"," 17000"
182.0,"Data Scientist, Assistant Vice President","State Street Corporation","Boston","MA","Big Data","Signing Salary"," 18000"
183.0,"Principal Data Scientist","ASML","San Jose","CA","Scalability","Signing Salary"," 15000"
184.0,"Data Scientist","Yelp","San Francisco","CA","Hadoop","Signing Salary"," 18000"
185.0,"Senior Manager, Data Science","GE","San Ramon","CA","Hadoop","Signing Salary"," 12000"
186.0,"Senior Manager, Data Science","GE","San Ramon","CA","Hadoop","Signing Salary"," 12000"
187.0,"Data Scientist","Intuit","Mountain View","CA","Product Management","Signing Salary"," 16000"
188.0,"Data Scientist","Intuit","Mountain View","CA","Product Management","Signing Salary"," 16000"
189.0,"Data Scientist Job","SAP","Palo Alto","CA","Hadoop","Signing Salary"," 17000"
190.0,"Associate Director, Real World Data Science, Product Development Biometrics, Genentech/Roche","Genentech","South San Francisco","CA","Management","Signing Salary"," 26000"
191.0,"Director of Data Science","Intuit","Mountain View","CA","Technical Leadership","Signing Salary"," 15000"
192.0,"Data Scientist (DIGITS)","NVIDIA","Santa Clara","CA","Algorithms","Signing Salary"," 17000"
193.0,"Senior Software Engineer, Data Infrastructure","Rocket Fuel","South Norwalk","CT","Distributed Systems","Signing Salary"," 14000"
194.0,"Firmware Data Scientist","Fitbit","San Francisco","CA","Data Mining","Signing Salary"," 18000"
195.0,"Principal Data Scientist","GE","San Ramon","CA","Hadoop","Signing Salary"," 12000"
196.0,"Principal Data Scientist","GE","San Ramon","CA","Hadoop","Signing Salary"," 12000"
197.0,"Principal Data Scientist","GE","San Ramon","CA","Hadoop","Signing Salary"," 12000"
198.0,"Sr. Data Scientist","Insidesales.com","San Mateo","CA","Hadoop","Signing Salary"," 18000"
199.0,"Senior Data Scientist","Demandbase","San Francisco","CA","Hadoop","Signing Salary"," 15000"
200.0,"Senior Data Scientist","ZEFR","Venice","CA","Hadoop","Signing Salary"," 14000"
201.0,"Data Scientist","Amazon","Seattle","WA","Hadoop","Signing Salary"," 38000"
202.0,"Senior Software Engineer Financial Data Services","Intuit","Mountain View","CA","Big Data","Signing Salary"," 24000"
203.0,"Senior Software Engineer Data Services Team","Intuit","Mountain View","CA","Big Data","Signing Salary"," 24000"
204.0,"Senior Manager Principal Data Scientist","SapientNitro","Arlington","VA","Optimization","Signing Salary"," 10000"
205.0,"Senior Manager, Principal Data Scientist","SapientNitro","Arlington","VA","Optimization","Signing Salary"," 10000"
206.0,"Data Scientist","","Watertown","MA","Data Mining","Signing Salary"," 11000"
207.0,"Principal Data Scientist - Atlanta, GA","Honeywell","Atlanta","GA","Hadoop","Signing Salary"," 16000"
208.0,"Data Scientist, Autopilot Maps","Tesla Motors","Palo Alto","CA","Hadoop","Signing Salary"," 23000"
209.0,"Senior Data Science Engineer","CDK Global","Seattle","WA","Hadoop","Signing Salary"," 36000"
210.0,"Lead Data Scientist","Aetna","Wellesley","MA","Hadoop","Signing Salary"," 13000"
211.0,"VP, Data Science","Comcast","Philadelphia","PA","Management","Signing Salary"," 13000"
212.0,"Data Scientist - Amazon Advertising Platform","Amazon","Seattle","WA","Data Mining","Signing Salary"," 38000"
213.0,"Senior Data Scientist - Learning Services","Chegg","Santa Clara","CA","Hadoop","Signing Salary"," 20000"
214.0,"Data Scientist","Amazon","Seattle","WA","Hadoop","Signing Salary"," 38000"
215.0,"Senior Manager of Data Science","Oportun","Redwood City","CA","Hadoop","Signing Salary"," 13000"
216.0,"Sr. Data Scientist","Biogen Idec","Cambridge","MA","Hadoop","Signing Salary"," 14000"
217.0,"Senior Data Scientist","Verizon","Palo Alto","CA","Hadoop","Signing Salary"," 29000"
218.0,"Lead Data Scientist","Aetna","Wellesley","MA","Hadoop","Signing Salary"," 13000"
219.0,"Data Scientist II","MediaMath","New York","NY","Scalability","Signing Salary"," 12000"
220.0,"Data Scientist","MeetMe","San Francisco","CA","Scalability","Signing Salary"," 13000"
221.0,"Director, Data Science","TrueCar","Santa Monica","CA","Optimization","Signing Salary"," 14000"
222.0,"Data Scientist - Payment Experience","Amazon","Seattle","WA","Data Mining","Signing Salary"," 38000"
223.0,"Clinical Scientist/Clinical Trial Manager","CytomX Therapeutics","San Francisco","CA","Strategy","Signing Salary"," 13000"
224.0,"Senior Data Scientist","Chegg","Santa Clara","CA","Hadoop","Signing Salary"," 20000"
225.0,"Senior Data Scientist","Chegg","Santa Clara","CA","Hadoop","Signing Salary"," 20000"
226.0,"Senior Data Scientist","Chegg","Santa Clara","CA","Hadoop","Signing Salary"," 20000"
227.0,"Data Scientist","Intuit","Mountain View","CA","Product Management","Signing Salary"," 16000"
228.0,"Data Scientist","Eventbrite","San Francisco","CA","Data Mining","Signing Salary"," 18000"
229.0,"Software Engineer, Data Science Team","Castlight Health","San Francisco","CA","Scalability","Signing Salary"," 16000"
230.0,"Data Scientist","Cisco Systems","San Jose","CA","Distributed Systems","Signing Salary"," 15000"
231.0,"Clinical Scientist/Clinical Trial Manager","Cytomx Therapeutics","San Francisco","CA","Strategy","Signing Salary"," 13000"
232.0,"Data Scientist","Amazon","Cambridge","MA","Machine Learning","Signing Salary"," 31000"
233.0,"Data Scientist","Amazon","Cambridge","MA","Machine Learning","Signing Salary"," 31000"
234.0,"Senior Data Scientist","Lenovo","San Jose","CA","Hadoop","Signing Salary"," 19000"
235.0,"Data Scientist","Adobe","San Jose","CA","Hadoop","Signing Salary"," 15000"
236.0,"Data Scientist","Adobe","San Jose","CA","Data Mining","Signing Salary"," 15000"
237.0,"Lead Data Scientist","Aetna","Wellesley","MA","Algorithms","Signing Salary"," 13000"
238.0,"Senior Data Scientist","Activision","Boulder","CO","Game Development","Signing Salary"," 15000"
239.0,"Data Scientist","Activision","Santa Monica","CA","Game Development","Signing Salary"," 16000"
240.0,"Data Scientist","Cisco Systems","San Jose","CA","Product Management","Signing Salary"," 15000"
241.0,"Chief Data Scientist","Huawei","Santa Clara","CA","Hadoop","Signing Salary"," 12000"
242.0,"Data Scientist","Electronic Arts","Redwood City","CA","Hadoop","Signing Salary"," 17000"
243.0,"Sr Data Scientist","SanDisk","Milpitas","CA","Hadoop","Signing Salary"," 15000"
244.0,"Sr Data Scientist Job","SanDisk","Milpitas","CA","Hadoop","Signing Salary"," 15000"
245.0,"Sr. Data Scientist","Pivotal Labs","Atlanta","GA","Hadoop","Signing Salary"," 12000"
246.0,"Sr Staff Data Scientist","GE","San Ramon","CA","Hadoop","Signing Salary"," 12000"
247.0,"Sr Staff Data Scientist","GE","San Ramon","CA","Hadoop","Signing Salary"," 12000"
248.0,"Principal Data Scientist","Honeywell","Atlanta","GA","Hadoop","Signing Salary"," 16000"
249.0,"Data Scientist","Amazon","New York","NY","Data Mining","Signing Salary"," 27000"
250.0,"Manager/Sr. Manager, Clinical Scientist","","Tarrytown","NY","Search","Signing Salary"," 10000"
251.0,"Principal Software Architect - Data Science & ML","GE FABBRI","San Ramon","CA","Optimization","Signing Salary"," 12000"
252.0,"Chief Data Scientist","Intellipro","Santa Clara","CA","Hadoop","Signing Salary"," 15000"
253.0,"VP of Data Science","Roku","Los Gatos","CA","Optimization","Signing Salary"," 16000"
254.0,"Data Scientist","Amazon","Seattle","WA","Optimization","Signing Salary"," 38000"
255.0,"Senior Software Engineer","","San Francisco","CA","Hadoop","Signing Salary"," 16000"
256.0,"Senior Data Scientist","Walmart","Sunnyvale","CA","Hadoop","Signing Salary"," 16000"
257.0,"Sr Staff Data Scientist - Simulations","GE","San Ramon","CA","Product Management","Signing Salary"," 12000"
258.0,"Sr Staff Data Scientist","","San Ramon","CA","Product Management","Signing Salary"," 12000"
259.0,"Data Scientist","Akamai Technologies","Cambridge","MA","Hadoop","Signing Salary"," 14000"
260.0,"Sr Staff Data Scientist","Seagate Technology","Longmont","CO","Hadoop","Signing Salary"," 14000"
261.0,"Data Scientist","Amazon","Seattle","WA","Optimization","Signing Salary"," 38000"
262.0,"MTS1 - Quality Engineer - Data Science","eBay","San Jose","CA","Scalability","Signing Salary"," 25000"
